AENC;NUMC;NIND;ELEP;TH;CAPITAL;SEXO;EDAD;LNAC;NACI;NIVI;LEST3;RELA;TIPF;TGRU;SVIDA;SRELA;STGUS;SECON;SVIVI;SZONA;SRECR;STRAB;STIEM;MERECE;HABLAR;AYFAM;TENSO;MORAL;CALMA;DEPRE;FELIZ;CPER;CPOL;CJUS;CERTZ;SENSE;SVIVENT;SHOGTR;ANIMO;RELPER;CPUBLI;SITEC1;SAPER;RELFA1
2024;6493;2;390,09162;48;00009;6;01;1;1;;2;3;5;4;7;8;9;9;9;9;9;97;;5;1;1;3;5;3;3;3;5;2;2;2;3;8;9;6;8;2;1;3;1
2024;6494;3;813,37714;48;00009;1;01;1;1;;2;1;4;2;8;8;10;7;7;8;8;8;6;8;1;1;4;4;2;4;2;9;6;6;6;1;8;7;7;8;6;1;1;1
2024;6495;1;561,47312;48;00009;6;07;1;1;;2;3;6;5;10;10;10;10;10;9;9;97;;8;1;1;4;4;3;4;3;5;5;5;5;3;8;10;6;8;5;3;2;1
2024;6497;1;570,69892;48;00009;1;05;1;1;;2;1;4;2;8;7;7;7;8;8;8;7;5;8;1;1;4;4;2;4;2;5;5;4;6;2;8;6;7;7;5;3;2;1
2024;6498;1;374,31541;48;00009;6;06;1;1;;1;3;3;3;8;8;8;8;8;8;8;97;;5;1;1;4;4;3;4;3;8;0;3;4;2;8;8;6;8;2;1;2;1
2024;6499;4;935,78853;48;00009;6;06;1;1;;1;3;6;5;10;10;10;0;4;10;0;97;;10;1;1;5;5;1;5;1;3;0;0;0;1;6;0;9;8;0;1;1;1
2024;6503;1;187,15771;48;00009;6;06;1;1;;1;3;1;1;5;8;10;8;10;6;5;97;;8;1;1;2;2;3;2;2;0;3;0;0;2;7;8;4;8;1;3;3;1
2024;6504;1;380,46595;48;00009;1;05;4;1;;3;1;3;3;4;7;7;7;7;7;7;5;7;7;1;1;3;3;3;3;3;8;6;6;6;2;7;6;5;7;6;1;2;2
2024;6506;1;408,60258;48;48020;1;06;1;1;;3;3;3;3;8;8;9;8;8;8;9;97;;8;1;1;3;3;4;3;4;8;6;7;8;2;8;8;4;8;7;3;3;1
2024;6508;1;220,03926;48;48020;6;03;1;1;;1;1;1;1;6;6;6;4;7;7;7;5;9;4;1;1;1;5;5;5;4;3;5;5;8;3;6;6;5;7;6;1;2;1
2024;6509;2;407,27057;48;48020;1;01;1;1;;1;3;2;5;8;10;6;7;9;9;9;97;;8;1;1;5;5;2;5;2;9;4;6;6;2;8;7;8;8;5;2;1;1
2024;6510;2;589,13422;48;48020;6;05;1;1;;3;1;4;2;8;8;3;8;8;8;8;6;8;7;1;1;3;5;2;4;2;7;2;4;6;2;8;7;7;8;4;3;2;1
2024;6511;2;392,75615;48;48020;6;05;1;1;;1;1;2;5;6;6;7;5;7;7;7;6;7;7;1;1;3;3;3;3;2;6;4;3;7;4;6;6;5;7;5;3;2;1
2024;6512;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;4;9;6;5;7;7;7;97;;0;1;1;5;3;2;3;3;10;5;5;10;3;6;5;6;8;7;3;4;1
2024;6513;3;814,54114;48;48020;1;01;1;1;;1;3;4;2;9;7;9;9;9;9;6;97;;9;1;1;4;3;3;3;2;6;5;5;5;2;8;9;6;7;5;3;2;1
2024;6514;1;200,74672;48;48020;1;04;1;1;;3;2;1;1;8;8;9;8;9;10;9;97;;8;1;1;5;5;2;5;2;8;5;6;8;2;9;8;8;8;6;2;2;1
2024;6515;1;612,90387;48;48020;1;07;4;1;;1;3;4;2;5;8;9;6;5;5;8;97;;8;1;1;3;3;3;3;3;6;0;2;7;3;6;6;5;8;3;1;3;1
2024;6516;2;720,28654;48;48020;6;02;5;6;;2;1;6;5;8;9;5;7;9;9;10;10;10;9;1;1;3;3;3;5;2;8;5;8;10;1;9;9;6;8;8;1;2;1
2024;6518;1;381,19066;48;48020;1;05;1;1;;2;1;2;5;1;6;5;0;6;8;6;0;1;2;2;1;4;4;2;3;3;2;0;0;0;2;7;0;6;5;0;1;3;1
2024;6519;1;408,60258;48;48020;1;07;1;1;;2;3;3;3;10;10;10;10;10;10;10;97;;10;1;1;5;5;1;5;1;10;10;10;10;1;10;10;9;8;10;3;1;1
2024;6520;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;10;8;8;10;10;10;10;97;;10;1;1;3;5;2;5;2;5;10;10;10;2;9;10;7;8;10;3;2;4
2024;6521;1;408,60258;48;48020;1;06;1;1;;2;3;3;3;9;8;10;10;10;7;9;97;;10;1;1;5;5;3;5;1;1;0;0;0;1;9;10;8;8;0;3;2;1
2024;6522;2;381,19066;48;48020;1;05;1;1;;1;1;5;4;5;5;5;5;4;4;6;5;6;5;1;1;5;2;3;2;4;5;0;0;2;1;6;5;5;7;1;3;3;2
2024;6523;1;204,30129;48;48020;1;06;1;1;;3;3;1;1;6;6;8;7;7;7;4;97;;5;1;1;5;5;2;5;1;5;4;4;6;2;6;7;9;7;5;3;1;1
2024;6524;1;187,53680;48;48020;6;07;1;1;;1;3;1;1;7;10;10;7;10;10;10;97;;10;1;1;3;3;3;3;3;10;5;6;7;3;9;7;5;8;6;1;2;4
2024;6525;2;1200,47757;48;48020;6;02;5;1;;1;1;4;2;5;5;1;1;1;10;10;10;10;10;1;1;3;3;3;3;3;5;0;5;5;2;7;7;5;7;3;1;2;1
2024;3063;1;142,93163;20;00009;1;01;1;1;;3;3;1;1;8;6;10;10;9;10;10;97;;10;1;7;4;4;2;5;2;3;0;0;0;1;9;10;7;5;0;3;1;1
2024;3064;1;404,02951;20;00009;6;04;5;1;;1;1;5;4;8;7;7;4;7;7;7;7;7;9;1;1;4;4;2;4;2;7;0;0;8;1;7;6;7;7;3;1;1;1
2024;3066;1;152,41913;20;00009;6;06;4;1;;2;3;1;1;6;10;10;9;9;10;10;97;;10;1;1;4;4;2;4;2;9;3;3;7;1;9;9;7;8;4;3;3;1
2024;3067;1;256,11662;20;00009;1;07;4;1;;1;3;3;3;8;10;10;10;10;10;10;97;;8;1;1;3;3;3;3;3;10;5;5;10;3;9;10;5;8;7;3;3;1
2024;3068;2;833,64358;20;00009;6;03;1;1;;3;1;4;2;8;9;6;6;7;9;8;7;10;8;1;1;3;3;3;3;3;9;5;5;4;3;7;8;5;8;5;2;1;1
2024;3069;2;304,83826;20;00009;6;06;1;1;;1;3;3;3;8;8;8;8;8;8;8;97;;8;1;1;4;4;2;4;2;8;6;8;8;2;8;8;7;8;7;3;2;1
2024;3070;1;152,41913;20;00009;6;07;4;1;;1;3;1;1;7;7;8;5;8;7;8;97;;7;1;1;4;5;3;5;3;2;3;5;6;2;7;5;7;7;5;3;3;1
2024;3071;4;580,28262;20;00009;1;02;1;1;;3;1;4;2;7;8;7;9;9;9;7;8;8;8;1;1;3;5;2;5;2;5;3;3;3;2;8;8;7;8;3;3;1;1
2024;3072;2;304,83826;20;00009;6;06;4;1;;3;3;3;3;9;9;7;9;10;9;8;97;;8;1;1;4;4;2;4;2;8;6;4;6;1;9;9;7;8;5;3;1;2
2024;3073;1;457,25739;20;00009;6;06;4;1;;2;3;4;2;9;9;8;8;8;8;8;97;;8;1;1;3;4;3;4;2;3;3;4;6;2;8;8;6;8;4;3;2;1
2024;3076;2;297,29157;20;00009;6;05;1;1;;1;1;3;3;5;7;4;5;5;5;7;5;7;7;1;1;3;3;3;3;3;4;2;2;2;3;5;6;5;7;2;1;2;1
2024;3077;1;594,58314;20;00009;6;04;1;1;;3;1;4;2;8;8;7;5;6;5;4;6;9;9;1;1;5;5;2;5;2;5;0;0;6;3;5;7;8;8;2;2;2;1
2024;3078;1;152,41913;20;00009;6;07;1;1;;1;3;1;1;8;8;8;6;8;8;8;97;;10;1;1;4;4;2;4;2;7;0;0;7;2;8;6;7;8;2;3;1;1
2024;3080;2;605,11313;20;00009;1;03;1;1;;3;1;4;2;9;8;6;7;10;10;9;9;9;10;1;1;4;3;2;4;2;10;6;6;0;1;9;8;7;8;4;3;1;1
2024;3081;1;256,11662;20;00009;1;07;5;1;;1;3;3;3;8;10;10;6;9;9;9;97;;8;1;7;4;4;2;5;2;7;5;5;8;3;8;6;7;6;6;3;2;1
2024;3082;3;743,22892;20;00009;6;05;5;1;;3;1;6;5;8;8;5;7;9;8;0;7;10;10;1;1;5;5;2;5;3;7;4;0;10;1;6;8;8;8;5;1;1;1
2024;3084;1;256,11662;20;00009;1;06;1;1;;3;3;3;3;8;7;9;9;8;9;7;97;;8;1;1;4;5;2;5;2;7;3;1;1;2;8;9;8;7;2;3;2;2
2024;3087;1;404,02951;20;00009;6;04;1;1;;3;2;5;4;9;9;4;0;4;9;5;97;;10;1;1;2;2;3;2;3;8;0;0;4;3;6;0;4;8;1;1;3;1
2024;3089;2;580,86667;20;00009;1;05;1;1;;2;1;4;2;7;7;6;6;7;7;7;6;8;8;1;1;3;4;2;3;2;7;5;5;5;2;7;7;6;7;5;3;2;4
2024;3090;1;128,05831;20;00009;1;06;1;1;;3;3;1;1;8;9;8;7;8;9;9;97;;8;1;1;4;5;2;5;2;5;3;6;8;2;8;7;8;8;6;3;2;1
2024;3094;1;152,41913;20;00009;6;07;1;1;;1;3;1;1;5;10;5;5;5;5;5;97;;9;2;2;3;3;3;3;5;5;5;5;5;3;5;5;4;5;5;2;3;1
2024;3095;1;304,83826;20;00009;6;06;1;1;;2;3;5;4;5;5;8;7;7;8;8;97;;5;1;1;3;3;4;3;5;5;0;0;5;3;7;7;4;7;2;3;3;4
2024;3099;1;152,41913;20;00009;6;06;1;1;;3;3;1;1;10;10;10;8;8;10;10;97;;9;1;1;5;5;1;5;1;9;9;9;9;1;9;8;9;8;9;2;1;1
2024;3101;2;304,83826;20;00009;6;06;1;1;;3;3;3;3;8;9;9;7;8;8;7;97;;8;1;1;4;5;2;5;2;6;4;3;4;2;7;7;8;8;4;2;2;1
2024;3104;2;404,02951;20;00009;6;04;1;1;;3;1;4;2;7;9;3;6;8;9;9;8;5;8;1;1;5;5;1;5;1;7;4;5;8;2;8;6;9;8;6;3;1;1
2024;3105;1;256,11662;20;00009;1;06;1;1;;2;3;3;3;9;9;8;8;8;9;8;97;;9;1;1;5;5;1;5;1;7;4;3;9;1;8;8;9;8;5;3;2;1
2024;3109;3;642,96268;20;00009;6;02;1;1;;3;1;4;2;8;8;8;6;8;8;8;8;8;7;1;1;4;5;2;4;3;8;5;5;5;2;8;7;7;8;5;3;2;1
2024;3112;3;297,29157;20;00009;6;05;1;1;;1;3;3;3;5;5;3;6;6;7;7;97;;7;2;1;3;3;3;3;3;5;2;6;6;2;7;6;5;5;5;3;3;1
2024;3113;1;580,86667;20;00009;1;05;4;1;;1;1;4;2;8;9;6;7;9;10;9;9;7;9;1;1;3;3;3;3;2;6;0;0;0;2;9;8;5;8;0;3;2;1
2024;3114;1;256,11662;20;00009;1;07;1;1;;1;3;3;3;8;8;5;5;9;9;9;97;;9;1;1;4;4;2;4;2;9;7;5;9;2;8;5;7;8;7;2;2;1
2024;3116;1;256,11662;20;00009;1;06;4;1;;1;3;3;3;8;8;8;8;8;8;8;97;;8;1;1;5;5;3;5;2;8;6;4;5;2;8;8;8;8;5;3;2;1
2024;3118;1;128,05831;20;00009;1;06;5;1;;3;3;1;1;8;7;8;8;8;9;9;97;;9;1;1;5;5;2;5;3;8;6;8;8;1;9;8;8;7;7;3;2;1
2024;3120;1;256,11662;20;00009;1;06;4;1;;2;3;3;3;10;10;10;9;10;10;10;97;;5;1;1;5;5;1;5;1;5;2;5;7;2;9;9;9;8;5;3;2;1
2024;3123;1;457,25739;20;00009;6;07;4;1;;1;3;6;5;0;0;0;0;0;0;0;97;;0;1;1;5;5;5;5;5;5;5;5;5;3;1;0;6;5;5;3;4;1
2024;3124;1;145,21667;20;00009;1;05;1;1;;1;3;1;1;8;7;7;7;6;6;7;97;;8;1;1;3;3;3;3;3;8;5;0;5;2;6;7;5;7;3;1;2;1
2024;3125;2;304,83826;20;00009;6;07;1;1;;1;3;2;5;10;10;10;10;10;8;8;97;;9;1;1;4;5;2;5;2;8;6;6;6;4;7;10;8;8;6;3;1;4
2024;3126;1;304,83826;20;00009;6;06;1;1;;3;3;3;3;9;9;8;9;9;9;9;97;;9;1;1;4;4;2;4;2;8;6;3;7;2;8;9;7;8;5;3;1;1
2024;3127;1;635,90609;20;00009;1;04;1;1;;3;1;4;2;8;9;7;7;8;9;10;7;7;7;1;1;4;5;2;5;2;8;4;5;6;1;9;7;8;8;5;1;2;1
2024;3128;2;304,83826;20;00009;6;06;1;1;;1;1;3;3;9;9;9;9;9;9;9;9;9;7;1;1;5;5;3;5;2;5;5;5;7;2;8;9;8;8;6;3;3;1
2024;3130;2;269,35301;20;00009;6;03;5;6;;2;1;2;5;6;5;4;5;9;10;9;8;5;6;2;2;2;2;3;1;4;4;0;3;7;1;9;6;3;3;3;3;3;1
2024;3131;1;152,41913;20;00009;6;05;1;1;;1;1;1;1;8;8;2;6;8;8;2;10;10;10;1;1;3;5;2;5;2;7;0;1;0;3;6;9;7;8;0;3;2;1
2024;3132;2;580,28262;20;00009;1;02;1;1;;3;3;5;4;7;7;6;6;8;8;8;97;;7;1;1;4;4;1;4;1;4;4;5;7;1;8;6;8;7;5;3;2;4
2024;3134;1;148,64578;20;00009;6;05;1;1;;3;1;1;1;8;8;8;8;8;8;8;8;8;8;1;1;5;5;2;5;2;8;5;6;7;1;8;8;8;8;6;3;2;1
2024;3135;1;152,41913;20;00009;6;07;1;1;;1;3;1;1;6;7;5;7;8;8;6;97;;7;1;1;3;3;3;3;3;5;2;0;0;2;7;7;5;7;1;3;2;1
2024;2387;1;160,17365;20;00009;6;07;4;1;;1;3;1;1;8;8;8;8;8;8;8;97;;8;1;1;5;5;3;5;3;8;5;5;5;1;8;8;7;8;5;3;2;1
2024;3703;1;150,97922;20;20069;1;05;5;6;;3;1;1;1;8;6;8;8;8;8;6;9;10;9;1;1;4;5;2;4;2;6;2;3;3;1;8;9;7;7;3;3;3;4
2024;3704;1;157,23636;20;20069;1;03;1;1;;1;1;1;1;8;10;6;8;1;10;8;8;10;8;1;1;3;5;2;4;2;5;5;5;6;3;6;9;7;8;5;1;1;1
2024;3705;1;133,26739;20;20069;1;07;1;1;;3;3;1;1;7;7;7;8;8;8;8;97;;7;1;1;4;4;2;4;3;6;4;6;6;2;8;8;7;7;5;3;2;1
2024;3706;1;165,18292;20;20069;1;04;1;1;;3;1;1;1;6;8;8;8;8;5;5;8;5;10;1;1;4;4;2;5;1;9;6;6;7;1;7;7;8;8;6;3;2;1
2024;3707;2;660,73167;20;20069;1;04;1;1;;2;1;4;2;5;6;1;4;4;4;4;4;4;6;1;1;2;5;5;4;2;8;8;8;8;3;4;4;5;7;8;1;3;1
2024;3708;1;158,41401;20;20069;6;07;1;1;;1;3;1;1;6;6;7;5;6;6;6;97;;6;1;1;3;3;3;3;3;5;5;5;5;2;6;5;5;7;5;2;2;1
2024;3709;1;165,18292;20;20069;1;04;1;1;;2;1;1;1;6;6;0;8;8;8;8;7;10;7;1;1;2;4;3;4;2;3;3;3;6;1;8;8;6;7;4;3;2;1
2024;3710;4;889,24998;20;20069;6;02;1;1;;3;1;4;2;7;7;5;8;8;8;7;5;8;7;1;1;2;3;4;3;3;6;1;5;5;3;7;7;4;7;4;1;2;2
2024;3712;1;475,24202;20;20069;6;06;1;1;;3;3;2;5;8;8;8;7;7;7;7;97;;8;1;1;4;4;2;4;2;7;5;7;6;3;6;7;7;8;6;3;2;1
2024;3713;1;158,41401;20;20069;6;07;1;1;;1;3;1;1;10;10;10;8;10;8;10;97;;8;1;1;4;5;2;5;1;10;1;4;8;3;8;8;8;8;4;3;2;1
2024;3715;1;401,49040;20;20069;1;02;5;1;;3;1;2;5;7;9;0;3;3;8;8;2;10;7;1;1;3;4;2;3;2;6;0;0;6;4;5;5;6;8;2;1;2;2
2024;3717;2;560,39627;20;20069;6;04;1;1;;3;3;4;2;7;9;6;6;5;6;7;97;;10;1;1;3;5;3;3;2;5;3;5;5;3;6;6;6;8;4;1;2;1
2024;3718;1;133,26739;20;20069;1;07;4;1;;2;3;1;1;9;9;9;9;9;9;9;97;;8;1;1;4;4;2;4;2;9;3;3;9;2;8;9;7;8;5;3;2;1
2024;3719;1;330,36583;20;20069;1;04;1;1;;3;1;3;3;8;8;7;7;7;6;4;7;8;8;1;1;4;4;1;4;1;5;0;0;0;1;6;7;8;8;0;3;1;1
2024;3720;2;316,82801;20;20069;6;06;5;1;;3;3;3;3;7;7;9;8;8;7;7;97;;6;1;1;3;4;3;4;3;5;1;1;1;3;7;8;6;7;1;3;2;1
2024;3721;3;463,55684;20;20069;6;05;5;1;;1;1;2;5;8;8;7;7;8;6;5;5;8;7;1;1;5;5;1;5;3;8;5;3;6;2;6;7;8;8;5;3;2;1
2024;3722;1;266,53479;20;20069;1;07;1;1;;3;3;3;3;5;7;10;5;5;3;10;97;;4;1;1;2;3;3;3;4;5;0;0;9;4;5;5;4;7;3;2;3;1
2024;3724;1;158,41401;20;20069;6;07;4;1;;1;3;1;1;3;10;5;7;6;2;5;97;;5;1;1;2;3;3;3;2;5;0;5;7;3;4;7;5;8;4;3;3;1
2024;3725;2;666,33697;20;20069;1;06;1;1;;3;3;7;5;8;8;8;7;8;7;8;97;;8;1;1;4;5;2;5;2;7;6;5;7;2;7;7;8;8;6;3;2;2
2024;3726;1;309,03789;20;20069;6;05;1;1;;2;1;3;3;8;7;8;8;8;8;7;7;8;8;1;1;3;3;2;3;3;4;3;3;6;2;7;8;5;7;4;3;2;1
2024;3727;1;316,82801;20;20069;6;06;4;1;;1;3;5;4;8;8;8;7;7;8;8;97;;8;1;2;5;4;2;4;3;6;4;6;8;3;7;7;7;6;6;3;1;1
2024;3728;1;154,51895;20;20069;6;05;1;1;;2;1;1;1;8;10;10;8;8;7;9;8;10;8;2;1;2;2;4;2;3;7;0;0;2;2;8;9;3;7;1;3;3;1
2024;3729;1;330,36583;20;20069;1;04;1;1;;1;1;3;3;6;6;3;3;5;5;5;3;10;6;1;1;3;4;2;4;2;5;0;4;7;3;5;5;7;7;4;1;2;1
2024;3730;2;309,03789;20;20069;6;05;1;1;;2;2;3;3;6;6;6;6;5;7;6;97;;6;2;2;4;4;2;5;2;5;5;4;7;4;5;6;7;4;5;3;2;1
2024;3731;1;158,41401;20;20069;6;07;4;1;;1;3;1;1;5;8;5;5;5;7;6;97;;5;1;1;2;2;3;3;3;8;5;5;6;3;6;5;4;8;5;3;4;1
2024;3735;1;266,53479;20;20069;1;07;1;1;;1;3;3;3;3;7;5;5;7;7;7;97;;2;1;2;2;2;3;2;3;5;5;5;5;2;7;5;4;6;5;3;4;1
2024;3736;1;140,09907;20;20069;6;04;1;1;;3;1;1;1;7;8;7;5;5;5;5;3;8;7;1;1;3;5;2;5;2;7;7;7;7;3;5;5;7;8;7;1;2;1
2024;3737;1;158,41401;20;20069;6;07;1;1;;1;3;1;1;8;10;8;6;9;10;6;97;;6;1;1;3;4;2;4;2;5;0;0;6;2;8;6;7;8;2;3;2;1
2024;3738;1;165,18292;20;20069;1;04;1;1;;3;2;1;1;8;9;8;6;9;9;8;97;;9;1;1;3;5;2;5;2;8;2;2;8;2;8;6;7;8;4;2;2;1
2024;3739;2;316,82801;20;20069;6;06;4;1;;3;3;3;3;9;9;10;8;9;8;7;97;;8;1;1;5;5;2;5;2;6;2;5;7;1;8;8;8;8;5;3;2;1
2024;3740;1;399,80218;20;20069;1;06;1;1;;3;3;4;2;8;6;8;6;8;7;6;97;;8;1;1;4;5;2;5;3;5;1;2;7;2;7;6;7;7;3;2;2;1
2024;3741;1;158,41401;20;20069;6;07;1;1;;3;3;1;1;6;10;10;8;10;10;10;97;;5;1;1;4;3;3;2;3;5;5;5;8;2;9;8;5;8;6;2;1;2
2024;3743;1;158,41401;20;20069;6;06;4;1;;1;3;1;1;7;7;10;4;8;10;10;97;;10;1;1;3;4;2;3;2;7;7;10;10;2;9;4;6;7;9;2;2;1
2024;3744;2;158,41401;20;20069;6;07;1;1;;1;3;1;1;7;8;8;7;8;8;7;97;;6;1;1;2;2;3;3;3;0;0;0;0;2;7;7;4;8;0;3;3;1
2024;3745;5;778,90794;20;20069;6;01;5;6;;1;1;6;5;7;7;7;7;7;7;7;7;8;7;1;2;4;4;2;4;2;6;3;3;5;3;6;7;7;6;4;3;2;4
2024;3746;1;309,03789;20;20069;6;05;5;6;;2;1;5;4;6;10;7;6;8;10;8;6;5;7;1;1;3;3;3;3;3;7;3;5;5;1;9;6;5;8;4;1;3;1
2024;3747;3;623,12635;20;20069;6;01;1;1;;1;3;4;2;8;8;7;9;7;8;9;97;;10;1;1;2;5;2;4;2;8;3;4;1;4;7;9;7;8;3;3;1;2
2024;3748;3;666,93748;20;20069;6;02;1;1;;3;3;4;2;7;8;7;9;9;9;5;97;;7;1;1;4;5;2;5;2;8;4;6;8;2;7;9;8;8;6;3;2;1
2024;3749;1;158,41401;20;20069;6;07;4;1;;3;3;1;1;5;5;5;5;5;5;5;97;;5;1;1;2;2;3;2;3;5;5;5;5;3;5;5;4;7;5;2;4;4
2024;3750;1;140,09907;20;20069;6;04;1;1;;2;3;1;1;1;7;7;10;8;8;9;97;;6;1;1;3;3;3;3;3;5;0;0;8;3;7;10;5;7;3;3;1;1
2024;3751;1;150,97922;20;20069;1;05;1;1;;1;1;1;1;10;10;10;8;10;10;10;10;10;9;1;1;2;2;2;2;2;8;8;5;10;4;8;9;5;8;8;1;2;1
2024;3752;1;266,53479;20;20069;1;06;1;1;;3;3;3;3;8;8;8;7;8;8;7;97;;8;1;1;5;5;2;5;2;7;5;5;7;2;7;7;8;8;6;3;2;1
2024;3754;2;560,39627;20;20069;6;03;1;1;;3;1;4;2;9;5;5;7;7;10;10;9;10;9;1;1;3;3;2;4;2;10;3;3;7;3;8;9;6;7;4;3;2;1
2024;3755;3;628,94544;20;20069;1;03;5;6;;3;1;7;5;10;10;8;6;8;8;9;10;8;10;1;1;5;5;2;5;2;8;5;5;8;2;8;8;8;8;6;2;2;1
2024;3756;1;154,51895;20;20069;6;05;1;1;;3;1;1;1;9;9;7;9;9;9;8;7;10;9;1;1;3;3;2;3;2;8;5;7;7;3;8;9;6;8;6;3;1;1
2024;3759;1;560,39627;20;20069;6;04;1;1;;3;1;4;2;9;9;8;7;8;8;8;8;97;9;1;1;5;5;2;5;2;7;3;5;6;1;8;8;8;8;5;3;1;1
2024;3760;2;316,82801;20;20069;6;06;4;1;;2;3;3;3;8;8;8;8;9;8;7;97;;8;1;1;3;5;3;5;2;9;3;5;7;2;8;8;7;8;5;3;2;1
2024;3762;2;602,23560;20;20069;1;02;1;1;;3;1;5;4;7;8;5;7;6;9;5;8;8;6;1;1;3;4;2;4;2;8;0;0;6;1;7;8;7;8;2;3;2;1
2024;3763;1;266,53479;20;20069;1;07;4;1;;1;3;3;3;5;5;7;5;8;8;8;97;;3;1;2;3;3;3;3;3;3;5;5;6;3;7;5;5;5;5;3;3;1
2024;3764;1;165,18292;20;20069;1;04;1;1;;2;2;1;1;6;6;6;3;8;5;5;97;;10;1;1;3;3;2;3;2;5;0;0;2;3;6;3;6;7;1;1;2;1
2024;1282;1;142,43972;01;01059;6;07;4;1;;1;3;1;1;10;10;10;10;10;10;10;97;;6;1;1;3;5;2;4;2;5;5;5;10;2;9;10;7;8;7;2;2;1
2024;1283;2;284,87943;01;01059;6;07;4;1;;3;3;3;3;3;3;3;3;7;7;7;97;;5;1;1;2;2;4;2;4;7;0;0;0;4;6;3;3;6;0;3;4;1
2024;1284;2;243,70775;01;01059;1;05;4;1;;3;3;3;3;8;8;9;10;8;8;9;97;;10;1;1;3;4;2;4;2;9;7;5;7;2;8;10;7;8;6;3;2;1
2024;1285;1;161,84980;01;01059;6;05;1;1;;3;1;1;1;7;10;6;5;7;7;7;6;7;7;1;1;3;5;3;5;3;7;4;5;6;3;6;6;7;8;5;1;2;4
2024;1286;2;304,09098;01;01059;6;02;1;1;;3;1;3;3;6;6;6;6;5;6;7;5;5;8;1;1;3;4;3;3;2;6;4;6;6;2;6;5;6;7;5;1;2;1
2024;1288;2;243,70775;01;01059;1;05;1;1;;1;1;3;3;8;8;7;6;9;9;9;7;5;7;1;1;3;4;2;4;2;5;4;5;7;2;8;6;7;8;5;2;2;1
2024;1289;1;239,94719;01;01059;1;06;4;1;;1;3;5;4;4;5;5;4;5;5;5;97;;7;1;1;3;3;3;3;3;4;0;4;5;4;4;4;5;7;3;3;2;2
2024;1290;3;479,89438;01;01059;1;06;4;1;;3;3;6;5;7;7;7;8;7;7;4;97;;7;1;1;4;5;2;4;2;7;4;5;7;1;7;8;7;7;5;3;2;1
2024;1291;1;239,94719;01;01059;1;06;1;1;;1;3;3;3;8;8;8;8;9;9;9;97;;7;1;1;5;5;2;5;2;6;5;5;6;2;8;8;8;8;5;3;2;1
2024;1292;1;119,97359;01;01059;1;06;1;1;;1;3;1;1;8;8;8;7;9;8;8;97;;9;1;1;5;5;2;5;2;7;5;5;7;2;8;7;8;8;6;3;2;1
2024;1293;1;142,43972;01;01059;6;06;1;1;;2;3;1;1;7;7;9;9;9;9;7;97;;8;1;1;4;4;2;4;2;7;5;5;7;2;8;9;7;7;6;3;2;1
2024;1294;1;119,97359;01;01059;1;07;4;1;;1;3;1;1;8;10;8;8;7;7;7;97;;8;1;1;5;4;2;4;2;8;5;5;8;2;7;8;7;8;6;3;2;1
2024;1296;2;359,43354;01;01059;6;04;1;1;;3;1;4;2;8;8;3;8;8;8;8;9;10;10;1;1;3;5;2;5;2;5;0;5;6;2;8;9;7;8;4;3;1;1
2024;1297;1;142,43972;01;01059;6;07;4;1;;1;3;1;1;9;9;9;6;9;9;9;97;;9;1;1;5;5;2;5;2;5;0;0;0;3;8;6;8;8;0;3;2;1
2024;1298;2;284,87943;01;01059;6;06;1;1;;2;3;3;3;8;8;9;8;8;8;7;97;;7;1;1;4;5;2;5;2;6;3;3;5;3;7;8;8;8;4;3;3;1
2024;1299;1;142,43972;01;01059;6;06;1;1;;3;3;1;1;7;7;5;8;8;7;7;97;;6;1;1;4;5;2;4;2;8;6;6;6;2;7;8;7;7;6;3;2;1
2024;1300;1;239,94719;01;01059;1;06;4;1;;1;3;3;3;5;9;9;7;8;8;8;97;;5;1;1;3;3;3;2;3;6;0;3;6;2;8;7;5;8;3;3;3;1
2024;1301;1;649,86853;01;01059;1;04;1;1;;1;1;4;2;6;8;4;6;7;8;7;8;8;7;1;1;4;5;1;5;2;6;2;5;7;2;7;7;8;8;5;1;2;1
2024;1304;2;427,31915;01;01059;6;07;4;1;;1;3;4;2;7;7;6;7;6;6;6;97;;6;1;1;5;5;2;5;2;8;6;7;8;3;6;7;8;7;7;3;2;3
2024;1305;2;263,69664;01;01059;6;01;1;1;;2;3;5;4;7;9;6;7;6;7;7;97;;8;1;1;3;4;2;3;2;7;5;5;5;3;6;7;6;8;5;3;2;1
2024;14;1;161,38610;01;00009;1;06;1;1;;3;3;4;2;7;10;10;10;10;10;10;97;;10;1;2;3;3;2;3;2;0;0;0;5;1;10;10;6;7;2;2;4;1
2024;15;1;54,60896;01;00009;1;05;1;1;;3;1;1;1;7;10;4;8;9;9;9;6;9;9;1;1;3;3;2;3;4;5;1;1;5;1;9;8;5;8;2;3;3;1
2024;16;1;216,54651;01;00009;1;04;1;1;;3;1;4;2;7;7;7;6;5;5;7;7;7;7;1;1;3;3;2;3;2;6;2;3;5;2;6;7;6;7;3;1;2;1
2024;17;3;240,83913;01;00009;1;01;1;1;;2;3;4;2;9;9;6;6;9;9;9;97;;0;1;1;5;5;1;5;1;5;1;5;7;1;9;6;9;8;4;3;1;1
